0.000000e+00 1.578196e+01
6.000000e-02 1.589603e+01
1.200000e-01 1.591371e+01
1.800000e-01 1.580766e+01
2.400000e-01 1.555386e+01
3.000000e-01 1.513004e+01
3.600000e-01 1.448921e+01
4.200000e-01 1.356377e+01
4.800000e-01 1.248078e+01
5.400000e-01 1.173237e+01
6.000000e-01 1.145796e+01
6.600000e-01 1.123630e+01
7.200000e-01 1.077581e+01
7.800000e-01 1.024949e+01
8.400000e-01 9.382781e+00
9.000000e-01 9.027429e+00
9.600000e-01 9.172099e+00
1.020000e+00 8.853116e+00
1.080000e+00 9.145512e+00
1.140000e+00 8.604630e+00
1.200000e+00 7.440679e+00
1.260000e+00 6.976744e+00
1.320000e+00 6.701236e+00
1.380000e+00 6.507443e+00
1.440000e+00 6.449215e+00
1.500000e+00 6.794269e+00
1.560000e+00 6.341827e+00
1.620000e+00 5.356984e+00
1.680000e+00 5.430102e+00
1.740000e+00 6.112077e+00
1.800000e+00 6.682936e+00
1.860000e+00 7.033452e+00
1.920000e+00 6.557444e+00
1.980000e+00 5.225489e+00
2.040000e+00 4.971096e+00
2.100000e+00 4.034421e+00
2.160000e+00 4.582863e+00
2.220000e+00 2.590092e+00
2.280000e+00 2.786675e+00
2.340000e+00 3.000684e+00
2.400000e+00 4.024547e+00
2.460000e+00 2.775230e+00
2.520000e+00 3.218144e+00
2.580000e+00 4.098177e+00
2.640000e+00 3.679284e+00
2.700000e+00 3.355869e+00
2.760000e+00 1.644964e+00
2.820000e+00 2.725210e+00
2.880000e+00 1.604080e+00
2.940000e+00 2.489512e+00
3.000000e+00 1.257688e+00
3.060000e+00 2.462446e+00
3.120000e+00 7.208511e-01
3.180000e+00 1.266045e+00
3.240000e+00 1.438226e+00
3.300000e+00 1.677139e+00
3.360000e+00 2.594907e+00
3.420000e+00 1.584619e+00
3.480000e+00 2.440786e+00
3.540000e+00 2.635454e+00
3.600000e+00 1.933933e+00
3.660000e+00 1.926020e+00
3.720000e+00 1.311462e+00
3.780000e+00 2.265545e+00
3.840000e+00 1.921704e+00
3.900000e+00 1.605008e+00
3.960000e+00 1.602294e+00
4.020000e+00 4.131991e-01
4.080000e+00 1.147913e+00
4.140000e+00 3.872784e-01
4.200000e+00 4.569653e-01
4.260000e+00 3.327690e-01
4.320000e+00 2.729805e-01
4.380000e+00 1.214127e+00
4.440000e+00 1.695152e+00
4.500000e+00 1.441910e-01
4.560000e+00 2.389492e-01
4.620000e+00 2.730015e-01
4.680000e+00 6.713221e-01
4.740000e+00 2.158152e+00
4.800000e+00 8.296795e-02
4.860000e+00 4.206243e-01
4.920000e+00 1.299770e+00
4.980000e+00 6.586857e-01
5.040000e+00 2.408728e-02
5.100000e+00 9.819334e-02
5.160000e+00 2.437832e-01
5.220000e+00 1.184134e-02
5.280000e+00 4.396519e-02
5.340000e+00 1.325994e-02
5.400000e+00 4.773033e-02
5.460000e+00 9.622101e-03
5.520000e+00 2.875062e-03
5.580000e+00 1.079013e-01
5.640000e+00 2.079412e-02
5.700000e+00 4.000182e-01
5.760000e+00 8.808392e-02
5.820000e+00 5.008657e-02
5.880000e+00 1.730493e-01
5.940000e+00 2.357551e-03
