0.000000e+00 9.218645e-01
3.000000e-02 1.575425e+00
6.000000e-02 3.183954e+00
9.000000e-02 3.025518e+00
1.200000e-01 2.392527e+00
1.500000e-01 2.299387e+00
1.800000e-01 2.331890e+00
2.100000e-01 1.963592e+00
2.400000e-01 1.672763e+00
2.700000e-01 1.601280e+00
3.000000e-01 1.510800e+00
3.300000e-01 1.329798e+00
3.600000e-01 1.113033e+00
3.900000e-01 9.290378e-01
4.200000e-01 8.058360e-01
4.500000e-01 7.443234e-01
4.800000e-01 7.402051e-01
5.100000e-01 7.980233e-01
5.400000e-01 9.549805e-01
5.700000e-01 1.253088e+00
6.000000e-01 1.494938e+00
6.300000e-01 1.618235e+00
6.600000e-01 1.712268e+00
6.900000e-01 1.797392e+00
7.200000e-01 1.873928e+00
7.500000e-01 1.940206e+00
7.800000e-01 1.990079e+00
8.100000e-01 2.003417e+00
8.400000e-01 1.927847e+00
8.700000e-01 1.684299e+00
9.000000e-01 1.336059e+00
9.300000e-01 1.104288e+00
9.600000e-01 1.076170e+00
9.900000e-01 1.206230e+00
1.020000e+00 1.365786e+00
1.050000e+00 1.500564e+00
1.080000e+00 1.622652e+00
1.110000e+00 1.760342e+00
1.140000e+00 1.912581e+00
1.170000e+00 1.972139e+00
1.200000e+00 1.926349e+00
1.230000e+00 1.910290e+00
1.260000e+00 1.860818e+00
1.290000e+00 1.573461e+00
1.320000e+00 1.024506e+00
1.350000e+00 5.392509e-01
1.380000e+00 5.538948e-01
1.410000e+00 1.061331e+00
1.440000e+00 1.698009e+00
1.470000e+00 1.964990e+00
1.500000e+00 1.759787e+00
1.530000e+00 1.566398e+00
1.560000e+00 1.554498e+00
1.590000e+00 1.675946e+00
1.620000e+00 1.810976e+00
1.650000e+00 1.906100e+00
1.680000e+00 1.909768e+00
1.710000e+00 1.735838e+00
1.740000e+00 1.552170e+00
1.770000e+00 1.496112e+00
1.800000e+00 1.583629e+00
1.830000e+00 1.738925e+00
1.860000e+00 1.695492e+00
1.890000e+00 1.805170e+00
1.920000e+00 1.983351e+00
1.950000e+00 1.906165e+00
1.980000e+00 1.924025e+00
2.010000e+00 2.010465e+00
2.040000e+00 1.880807e+00
2.070000e+00 1.549743e+00
2.100000e+00 1.610412e+00
2.130000e+00 1.805002e+00
2.160000e+00 1.119229e+00
2.190000e+00 1.156394e+00
2.220000e+00 1.578145e+00
2.250000e+00 1.993058e+00
2.280000e+00 1.016274e+00
2.310000e+00 4.490990e-01
2.340000e+00 4.976870e-01
2.370000e+00 8.583896e-01
2.400000e+00 6.326764e-01
2.430000e+00 2.500949e-01
2.460000e+00 3.386688e-01
2.490000e+00 6.968324e-01
2.520000e+00 8.715363e-02
2.550000e+00 6.189350e-02
2.580000e+00 2.257068e-01
2.610000e+00 7.012627e-01
2.640000e+00 1.708135e-01
2.670000e+00 2.035270e-01
2.700000e+00 9.629096e-01
2.730000e+00 6.225818e-02
2.760000e+00 2.537402e-02
2.790000e+00 2.161722e-02
2.820000e+00 6.413607e-02
2.850000e+00 8.525146e-01
2.880000e+00 2.050744e-01
2.910000e+00 1.124411e+00
2.940000e+00 4.148697e-01
2.970000e+00 9.502273e-02
